permutation,null_type,group_id,ppi_group,count,mean,sem
44,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12577,0.5067203171518141,0.002578651236474737
44,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,880843,0.502160603365103,0.0003077914765090786
44,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707434,0.4977921699118435,0.0003437181857603524
44,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85180,0.5057556055243192,0.0009873497733770707
44,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,7686,0.4502422886606291,0.0031528881069307338
45,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12714,0.488455710607565,0.0025357042800512415
45,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885666,0.5025532943070765,0.00030743922490660263
45,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,716166,0.4979760712827045,0.00033980904381555324
45,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76536,0.504516272612509,0.0010612541014872099
45,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4479,0.45541083957918665,0.004418763770303985
46,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12947,0.5035905727960382,0.002547343186461562
46,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,870581,0.5003752182331184,0.00030852383921292463
46,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,730434,0.5008053922634793,0.000338698391469603
46,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81544,0.48673919721367503,0.0010167847984591644
46,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1897,0.40876981715834565,0.006567425646382586
47,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12607,0.5225009315283055,0.002581269455398697
47,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,894459,0.5004577516583765,0.00030470618954207856
47,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,698912,0.49634471784980977,0.0003460188215867379
47,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87598,0.5101323603799593,0.0009795426471995749
47,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3827,0.5082866429800257,0.004433145201583444
48,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12696,0.4875782832679251,0.0025935910457713903
48,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,881620,0.5010817804152863,0.0003091755332940458
48,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,717239,0.49824453104377725,0.00033912951086382685
48,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82594,0.5039307861522336,0.001001856850984289
48,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3254,0.5146820379885119,0.004765080641273819
49,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12700,0.4809980323161639,0.002552230499630669
49,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,907866,0.49830964967491015,0.000303390573030145
49,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,694265,0.5015809429897629,0.0003461897492775806
49,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76082,0.5057490409258917,0.0010525735421053086
49,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4648,0.5066929433252234,0.004178585731495506
50,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12556,0.503475558514331,0.002541252723480342
50,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,897455,0.5013383925373528,0.00030424280023660965
50,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,699817,0.5006610815558514,0.0003458628726807515
50,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,79518,0.4787258903195371,0.0010204177055385527
50,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2534,0.4281416734295655,0.005461151927413549
51,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12521,0.479495770546398,0.0025782476810734755
51,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,897181,0.4960614197874977,0.00030413776362217575
51,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,694699,0.5022347192174538,0.0003453614058853044
51,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85626,0.5178928218101114,0.0010146900495622898
51,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3693,0.5966929032142787,0.0051116420210438815
52,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12730,0.5074501943010458,0.002600029211628649
52,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,886381,0.4964320946885263,0.00030704807048027784
52,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707378,0.5021717244388623,0.0003412366559061537
52,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85399,0.518216116297733,0.0010194409539595777
52,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5515,0.5952136098907798,0.0036073889408125485
53,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12768,0.4791547736212143,0.002609761317187337
53,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,872389,0.500052693484419,0.000310980189342784
53,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,720849,0.49977734506109767,0.0003377134082882153
53,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82899,0.5001350073073307,0.0009949319531614598
53,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4815,0.4565342901536638,0.004184744562143048
54,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12884,0.48726704715344044,0.0024254086641160885
54,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,909487,0.4996221213545575,0.00030366354206634713
54,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,688811,0.5026803955457094,0.00034811650495408694
54,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78913,0.48798965589378823,0.0009968703525686296
54,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,7308,0.5040036814003473,0.003266125498723328
55,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12900,0.5065426109581226,0.0024919138980493013
55,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,878631,0.5014202739535306,0.00030782357942001163
55,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713404,0.4981531125553591,0.0003426263059848624
55,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,88000,0.498633782255344,0.0009687986424625466
55,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4468,0.5668863005378046,0.004218838965893727
56,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12962,0.4722408801503965,0.0025290634911914935
56,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,884117,0.4948776336516517,0.00030747233701315196
56,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,705527,0.5049851591739182,0.00034310621942783986
56,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87530,0.5127248512584556,0.0009730668672596294
56,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5425,0.46866334837057616,0.003724563100917951
57,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12386,0.5207351517282165,0.0025929836977502986
57,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,887219,0.5000107411875232,0.00030527546544140496
57,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713499,0.5022201424614827,0.0003440842297589526
57,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76870,0.48947994765540026,0.001033465228988349
57,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1906,0.4541285608886626,0.006233654901953254
58,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12987,0.510168786723652,0.002560975708544833
58,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,859946,0.5033366275485571,0.000312040725877798
58,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,731214,0.498964896210114,0.0003376065698062071
58,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,86247,0.4776639914859054,0.0009553432718041196
58,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5167,0.4308712350496884,0.0033518364362123063
59,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12904,0.5106737382990553,0.002469735995950787
59,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,878655,0.5000611553329154,0.0003064954273798396
59,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,708363,0.4963453705254527,0.00034436652811310395
59,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,92375,0.5302693751784302,0.0009616882745148719
59,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3264,0.5914896948159193,0.004714552641853833
60,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12903,0.5050023815688726,0.0025915058847695424
60,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,877120,0.4938125681352956,0.00030849061986020344
60,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,719740,0.5054897166503567,0.0003397969682648765
60,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85137,0.5175419955294757,0.0009858390017302649
60,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2503,0.5100349966363796,0.005839792449432958
61,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12729,0.5077929117293194,0.0025218502453679156
61,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,879267,0.49406394896416117,0.00030556054026326844
61,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,718317,0.5065420194051214,0.00034330482139707834
61,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83810,0.5078431134234731,0.0010129138761066476
61,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3280,0.490508529218817,0.005108097022749801
62,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12940,0.5163374378345824,0.0025932377445069877
62,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,895365,0.5014499619070485,0.00030415856023839085
62,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,709207,0.4989996445217781,0.0003439518902664405
62,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,75699,0.5085342861765186,0.0010512659583061586
62,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4192,0.41328686198807485,0.004319748849705969
63,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12819,0.5048739438515226,0.0025170576000559477
63,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,899973,0.5028777220947466,0.0003040117475679078
63,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,697163,0.4980580669268244,0.00034599113679356354
63,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82997,0.4812830469066188,0.0009944206358939505
63,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4451,0.4850061353275024,0.0038816260716035113
64,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12577,0.5206150250433149,0.002653261167340667
64,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,873048,0.5012836178055697,0.0003084224446558017
64,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,725459,0.5007941918995923,0.00034017885026918753
64,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78410,0.4873675999870678,0.0010130627607136886
64,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4226,0.4921735643252178,0.004083626260755828
65,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12796,0.48296418493138016,0.0025600798346490294
65,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,880266,0.49591772454533933,0.00030691541260320366
65,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,725416,0.5040059200118282,0.0003406825577310495
65,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,75421,0.5086498298731543,0.0010373019967527453
65,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3504,0.4525562743641786,0.004513638947443514
66,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12778,0.5122131356303651,0.0024927594884884227
66,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,879431,0.5011445913073873,0.00030687278088993515
66,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,715947,0.4996743298831712,0.0003429902418561468
66,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83437,0.4852363766890547,0.0009928408146646541
66,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3968,0.4394805347168288,0.004344394896529496
67,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12698,0.5047942313808779,0.002623265257406649
67,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,874852,0.4990187065277137,0.00030924288025697445
67,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,722313,0.5020829990540692,0.0003395794784122227
67,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82651,0.5008480758813888,0.0009916873801155287
67,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3047,0.4959253185157158,0.005012774289307569
68,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12760,0.48783346939675487,0.0025892634006295444
68,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,900454,0.49866378137158696,0.00030585702830855053
68,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,698909,0.49886989284462424,0.0003426263031840177
68,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,79751,0.5113991371006451,0.0010068823598765105
68,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5529,0.4857267964027535,0.003754967584626866
69,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12903,0.49527675431826895,0.0024653110156110684
69,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,895248,0.5023767276239196,0.00030524076913830033
69,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,696787,0.4990091150769442,0.000345552469621089
69,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83119,0.4852431939555307,0.001004018741842626
69,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5663,0.47289150958557863,0.0037448854048863713
70,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12831,0.4977258904397054,0.0025457277297395464
